Particle_ID,PosX_um,PosY_um,PosZ_um,MomX,MomY,MomZ,StopPosX_um,StopPosY_um,StopPosZ_um,TraLen_cell_um,TraLen_chro_um,TotalEnergyDeposited_eV
515,2.74771785626569,-1.2759113173807113,-3.4550838683341176,-0.6809447382253864,0.6422781329556239,0.3518423843288327,-2.7934542373707143,3.220660188637147,0.024592934079091876,7.868617771497102,3.717750141746175,2115.410434762637
516,3.5568230489451187,0.4753845779823947,1.6083558441880228,-0.7191929395937696,-0.46942197743511177,-0.5122543535582513,-2.205980053511414,-3.545946426477393,-2.555479088033835,7.966300361466658,4.870956758320155,2730.179698988604
517,2.8327834429172456,-0.038739182599551066,-1.5400248009438007,0.0533970969169148,0.7216468944617711,0.690198891446898,3.4008005567003856,4.966523428572425,4.131359216181348,7.799224918805167,0.0,0.0
518,2.4754807060136117,0.38005332412718434,3.238891252918165,0.2642465194825667,0.8196042557703681,-0.5083528704201943,4.513456588852363,6.945700624837776,-0.19944065603529892,7.705916551835464,0.0,0.0
519,-2.2817170791875903,-4.095257323346583,-1.4408381719030472,0.9139095628813023,0.0038887092745575336,0.4058992348037689,4.7376725728205775,-4.047271264714696,0.9487376899006345,7.565483340238605,0.0,0.0
520,2.520321152478751,0.8624669406306882,3.5781116132675104,-0.5130879696731601,-0.4828076798177785,-0.7096742067213998,-1.636558302713722,-3.1268494589146205,-2.1439748093997495,7.931987053873662,5.1333031090117025,3711.356134688006
521,-4.06655687752973,1.7905076032439042,0.08798301088604797,0.16724891560857996,0.015974422848576364,0.9857852798872628,-2.532028822381284,2.7763026782986713,7.555390613603499,7.773912933053805,0.0,0.0
522,-0.42644101854296257,3.027759921824784,-3.456245363945971,0.6383640601759623,-0.7646540971619914,0.08829177973651016,4.673930126380939,-2.4996826909537306,-3.8518935857276095,7.802209019453242,0.0,0.0
523,-0.1627501313223337,3.0068363569707284,-2.196596956853953,0.9800391575742925,-0.18732877557224875,0.0665671049668929,7.411678990108837,1.486598552687058,-1.2964756823468646,7.808522584634273,0.0,0.0
524,3.451526773930637,2.812513630665152,1.7008750551474912,-0.5276017061239174,-0.35923939599256033,-0.7697944505269131,-0.37212540541151606,0.08116616425497547,-4.434598416216182,7.7735463956029855,3.67435774458062,1669.6317393822565
525,-3.551237715926471,-1.7837555476830176,-2.9755252541199044,0.9800391575742925,-0.18732877557224875,0.0665671049668929,3.6333672305165137,-3.968690735253583,-2.505730665774048,7.855578022196408,0.0,0.0
526,2.7411375442062136,3.0947599427274257,0.6842484859744419,-0.04592437838446663,-0.20269668213009293,-0.9781640999972614,2.795438538377414,0.8896361520350201,-7.1356470398558445,7.970711918922549,0.0,0.0
527,0.9659885018657318,3.791904646140285,-1.202056704992173,-0.6141642979901939,-0.315560802224417,-0.7233419628182058,-3.9920679284821463,2.0289847161671677,-6.619384658384883,7.651508285758685,0.0,0.0
528,-1.0547299101707879,2.878347202667005,-1.1993768323845255,0.14427909089448868,-0.13630394112788563,0.9801044738004545,0.7210118082147517,1.000438508144108,5.990476943003587,7.828390160247842,2.0406650477179618,1027.9105564268918
529,-2.440982393952513,1.0440973477713573,-3.3856383092172293,-0.12970896813793734,-0.8630665116801639,0.48815139045261896,-2.408991513564468,-5.479587213636095,0.6658258567557382,7.846468032263441,0.0,0.0
